NAME	FEATURE CLASS	DESCRIPTION	PHONE NUMBER	E-MAIL ADDRESS	WEB ADDRESS	LONGITUDE	LATITUDE	USER
Zamek Choustnik	USER_POI_PRIVATE	Zamek Choustnik				148377230	493329500	Host
Zamek Chotelice	USER_POI_PRIVATE	Zamek Chotelice				154752650	503089850	Host
Zamek Chotimer u Blizejova	USER_POI_PRIVATE	Zamek Chotimer u Blizejova				130221480	495058590	Host
Zamek Chomutov	USER_POI_PRIVATE	Zamek Chomutov				134169720	504608920	Host
Zamek Chocenice u Blovic	USER_POI_PRIVATE	Zamek Chocenice u Blovic				135183050	495485040	Host
Zamek Chodova Plana - novy zamek	USER_POI_PRIVATE	Zamek Chodova Plana - novy zamek				127280010	498910460	Host
Zamek Chlumin	USER_POI_PRIVATE	Zamek Chlumin				144525890	502884140	Host
Zamek Cetechovice	USER_POI_PRIVATE	Zamek Cetechovice				172600750	491745590	Host
Zamek Cestice	USER_POI_PRIVATE	Zamek Cestice				138038010	491665560	Host
Zamek Cesky Rudolec	USER_POI_PRIVATE	Zamek Cesky Rudolec				153269370	490667540	Host
Zamek Cesky Dub	USER_POI_PRIVATE	Zamek Cesky Dub				149944680	506628080	Host
Zamek Samota - Ceske Kridlovice	USER_POI_PRIVATE	Zamek Samota - Ceske Kridlovice				162600860	488594040	Host
Zamek Ceska Lipa	USER_POI_PRIVATE	Zamek Ceska Lipa				145391040	506840110	Host
Zamek Ceska Kamenice	USER_POI_PRIVATE	Zamek Ceska Kamenice				144166270	507984830	Host
Zamek Cerveny Hradek - Jirkov	USER_POI_PRIVATE	Zamek Cerveny Hradek - Jirkov				134439160	505122510	Host
Zamek Cervene Porici	USER_POI_PRIVATE	Zamek Cervene Porici				132950630	495010190	Host
Zamek Cervena Recice	USER_POI_PRIVATE	Zamek Cervena Recice				151784310	495103070	Host
Zamek Cerna	USER_POI_PRIVATE	Zamek Cerna				158615540	494234210	Host
Zamek Cerhonice	USER_POI_PRIVATE	Zamek Cerhonice				140569030	494186920	Host
Zamek Cerekvice nad Bystrici	USER_POI_PRIVATE	Zamek Cerekvice nad Bystrici				157242260	503344300	Host
Zamek Ceminy	USER_POI_PRIVATE	Zamek Ceminy				132515070	497996960	Host
Zamek Celina	USER_POI_PRIVATE	Zamek Celina				143278760	497322090	Host
Zamek Castkov u Tachova	USER_POI_PRIVATE	Zamek Castkov u Tachova				126746930	497566560	Host
Zamek Bzenec	USER_POI_PRIVATE	Zamek Bzenec				172635710	489756690	Host
Zamek Bystrice pod Hostynem	USER_POI_PRIVATE	Zamek Bystrice pod Hostynem				176728900	494012330	Host
Zamek Bystre u Policky	USER_POI_PRIVATE	Zamek Bystre u Policky				163512400	496295640	Host
Zamek Busovice	USER_POI_PRIVATE	Zamek Busovice				135327430	497970960	Host
Zamek Bukovany	USER_POI_PRIVATE	Zamek Bukovany				141031840	495731710	Host
Zamek Bukova u Pribrame	USER_POI_PRIVATE	Zamek Bukova u Pribrame				140651650	497551940	Host
Zamek Budkov	USER_POI_PRIVATE	Zamek Budkov				156619810	490523650	Host
Zamek Budislav	USER_POI_PRIVATE	Zamek Budislav				148387840	492948480	Host
Zamek Budec	USER_POI_PRIVATE	Zamek Budec				155890870	490859440	Host
Zamek Brtnice	USER_POI_PRIVATE	Zamek Brtnice				156744760	493068000	Host
Zamek Brodek u Prostejova	USER_POI_PRIVATE	Zamek Brodek u Prostejova				170822060	493695030	Host
Zamek Brocno	USER_POI_PRIVATE	Zamek Brocno				144407400	504751710	Host
Zamek Brnany 	USER_POI_PRIVATE	Zamek Brnany 				141459530	504798860	Host
Zamek Brloh u Drhovle	USER_POI_PRIVATE	Zamek Brloh u Drhovle				140151410	493268530	Host
Zamek Breznice	USER_POI_PRIVATE	Zamek Breznice				139560440	495575460	Host
Zamek Bravantice	USER_POI_PRIVATE	Zamek Bravantice				180814830	497575140	Host
Zamek Brantice	USER_POI_PRIVATE	Zamek Brantice				176246680	500624480	Host
Zamek Branky	USER_POI_PRIVATE	Zamek Branky				178927680	494602990	Host
Zamek Branisovice	USER_POI_PRIVATE	Zamek Branisovice				164286060	489600130	Host
Zamek Borovany	USER_POI_PRIVATE	Zamek Borovany				146421280	488981370	Host
Zamek Borotin u Boskovic	USER_POI_PRIVATE	Zamek Borotin u Boskovic				166703900	495811690	Host
Zamek Bor u Tachova	USER_POI_PRIVATE	Zamek Bor u Tachova				127772930	497098520	Host
Zamek Bolechovice	USER_POI_PRIVATE	Zamek Bolechovice				145017930	496113010	Host
Zamek Bolatice	USER_POI_PRIVATE	Zamek Bolatice				180813880	499523530	Host
Zamek Bohutice	USER_POI_PRIVATE	Zamek Bohutice				163584510	489915730	Host
Zamek Bohdalice	USER_POI_PRIVATE	Zamek Bohdalice				170308500	492152000	Host
Zamek Bludovice	USER_POI_PRIVATE	Zamek Bludovice				184430560	497637860	Host
Zamek Bludov	USER_POI_PRIVATE	Zamek Bludov				169286980	499405690	Host
Zamek Blatno u Chomutova	USER_POI_PRIVATE	Zamek Blatno u Chomutova				133600390	505109010	Host
Zamek Blahotice	USER_POI_PRIVATE	Zamek Blahotice				141196120	502367770	Host
Zamek Biskupice u Jevicka	USER_POI_PRIVATE	Zamek Biskupice u Jevicka				167564860	496467470	Host
Zamek Bilovice u Uh. Hradiste	USER_POI_PRIVATE	Zamek Bilovice u Uh. Hradiste				175495580	490986060	Host
Zamek Bilovec - mesto	USER_POI_PRIVATE	Zamek Bilovec - mesto				180161870	497555180	Host
Zamek Bilina	USER_POI_PRIVATE	Zamek Bilina				137764350	505487060	Host
Zamek Bilichov	USER_POI_PRIVATE	Zamek Bilichov				139109620	502609790	Host
Zamek Bile Policany	USER_POI_PRIVATE	Zamek Bile Policany				157288050	503911960	Host
Zamek Bila Voda u Javornika	USER_POI_PRIVATE	Zamek Bila Voda u Javornika				168939620	504404520	Host
Zamek Bila Lhota	USER_POI_PRIVATE	Zamek Bila Lhota				169766080	497095230	Host
Zamek Stepanov - Bezdekov	USER_POI_PRIVATE	Zamek Stepanov - Bezdekov				157405250	497351380	Host
Zamek Bestvina	USER_POI_PRIVATE	Zamek Bestvina				155948760	498368870	Host
Zamek Bela nad Radbuzou	USER_POI_PRIVATE	Zamek Bela nad Radbuzou				127153380	495912790	Host
Zamek Beharov	USER_POI_PRIVATE	Zamek Beharov				131597480	493439410	Host
Zamek Batelov - stary zamek	USER_POI_PRIVATE	Zamek Batelov - stary zamek				153948590	493156410	Host
Zamek Bartosovice	USER_POI_PRIVATE	Zamek Bartosovice				180505630	496713090	Host
Zamek Barchov	USER_POI_PRIVATE	Zamek Barchov				155689950	502019790	Host
Zamek Backov	USER_POI_PRIVATE	Zamek Backov				154619040	497332740	Host
Zamek Ivanovice na Hane	USER_POI_PRIVATE	Zamek Ivanovice na Hane				170955330	493051570	Host
Zamek Hustopece nad Becvou	USER_POI_PRIVATE	Zamek Hustopece nad Becvou				178695420	495302240	Host
Zamek Hrusovany nad Jevisovkou	USER_POI_PRIVATE	Zamek Hrusovany nad Jevisovkou				164023040	488325900	Host
Zamek Hrubsice	USER_POI_PRIVATE	Zamek Hrubsice				163071070	490923890	Host
Zamek Hrubcice	USER_POI_PRIVATE	Zamek Hrubcice				171932160	494463530	Host
Zamek Hrotovice	USER_POI_PRIVATE	Zamek Hrotovice				160564490	491083590	Host
Zamek Hrimezdice	USER_POI_PRIVATE	Zamek Hrimezdice				142767740	496860470	Host
Zamek Hrebecniky	USER_POI_PRIVATE	Zamek Hrebecniky				137534650	499839610	Host
Zamek Hostim	USER_POI_PRIVATE	Zamek Hostim				158978820	490174860	Host
Zamek Hostice u Litencic	USER_POI_PRIVATE	Zamek Hostice u Litencic				172372060	492078140	Host
Zamek Hostalkovy	USER_POI_PRIVATE	Zamek Hostalkovy				175970780	501127690	Host
Zamek Hostalkova	USER_POI_PRIVATE	Zamek Hostalkova				178660890	493545330	Host
Zamek Hospozin	USER_POI_PRIVATE	Zamek Hospozin				141727310	503063390	Host
Zamek Horosedly	USER_POI_PRIVATE	Zamek Horosedly				140515850	495142480	Host
Zamek Horni Tosanovice	USER_POI_PRIVATE	Zamek Horni Tosanovice				185038790	496919620	Host
Zamek Horni Terlicko	USER_POI_PRIVATE	Zamek Horni Terlicko				184918330	497525270	Host
Zamek Horni Police	USER_POI_PRIVATE	Zamek Horni Police				144057800	507048920	Host
Zamek Nedeliste	USER_POI_PRIVATE	Zamek Nedeliste				157858500	502761460	Host
Zamek Horni Mostenice	USER_POI_PRIVATE	Zamek Horni Mostenice				174659510	494122940	Host
Zamek Horni Dunajovice	USER_POI_PRIVATE	Zamek Horni Dunajovice				161616490	489500740	Host
Zamek Horni Cerekev	USER_POI_PRIVATE	Zamek Horni Cerekev				153306810	493188830	Host
Zamek Horni Berkovice	USER_POI_PRIVATE	Zamek Horni Berkovice				143473280	503587050	Host
Zamek Horineves	USER_POI_PRIVATE	Zamek Horineves				157654690	503100900	Host
Zamek Horin	USER_POI_PRIVATE	Zamek Horin				144633170	503456090	Host
Zamek Horazdovice	USER_POI_PRIVATE	Zamek Horazdovice				136988910	493215930	Host
Zamek Hojesin	USER_POI_PRIVATE	Zamek Hojesin				156441680	498122120	Host
Zamek Hnojnik	USER_POI_PRIVATE	Zamek Hnojnik				185419820	496841980	Host
Zamek Hlusice	USER_POI_PRIVATE	Zamek Hlusice				154040440	502652130	Host
Zamek Hluchov	USER_POI_PRIVATE	Zamek Hluchov				169976770	495408170	Host
Zamek Hlavnice	USER_POI_PRIVATE	Zamek Hlavnice				177286480	499249130	Host
Zamek Hermanuv Mestec	USER_POI_PRIVATE	Zamek Hermanuv Mestec				156690220	499453140	Host
Zamek Jemcina	USER_POI_PRIVATE	Zamek Jemcina				148547410	490966670	Host
Zamek Hanovice	USER_POI_PRIVATE	Zamek Hanovice				170452860	496814040	Host
Zamek Hajany	USER_POI_PRIVATE	Zamek Hajany				138364700	494469170	Host
Zamek Habry	USER_POI_PRIVATE	Zamek Habry				154863280	497555440	Host
Zamek Fulnek	USER_POI_PRIVATE	Zamek Fulnek				179071910	497122810	Host
Zamek Frydek	USER_POI_PRIVATE	Zamek Frydek				183464890	496856370	Host
Zamek Fort	USER_POI_PRIVATE	Zamek Fort				156920290	505975590	Host
Zamek Encovany	USER_POI_PRIVATE	Zamek Encovany				142494750	505282180	Host
Zamek Dyje	USER_POI_PRIVATE	Zamek Dyje				161143680	488460070	Host
Zamek Novy Berstejn	USER_POI_PRIVATE	Zamek Novy Berstejn				145448010	505485970	Host
Zamek Dub u Prachatic	USER_POI_PRIVATE	Zamek Dub u Prachatic				140114260	491078980	Host
Zamek Drnholec	USER_POI_PRIVATE	Zamek Drnholec				164890120	488565030	Host
Zamek Driten	USER_POI_PRIVATE	Zamek Driten				143495980	491446170	Host
Zamek Drinov u Kromerize	USER_POI_PRIVATE	Zamek Drinov u Kromerize				172343050	492926600	Host
Zamek Drazic	USER_POI_PRIVATE	Zamek Drazic				143817680	493052170	Host
Zamek Drahenice	USER_POI_PRIVATE	Zamek Drahenice				139599990	495203960	Host
Zamek Doubrava	USER_POI_PRIVATE	Zamek Doubrava				184798310	498605570	Host
Zamek Doubi u Karlovych Varu	USER_POI_PRIVATE	Zamek Doubi u Karlovych Varu				128252060	502110590	Host
Zamek Domousice	USER_POI_PRIVATE	Zamek Domousice				137287660	502326010	Host
Zamek Domaninek	USER_POI_PRIVATE	Zamek Domaninek				162357090	495294090	Host
Zamek Dolni Nerestce	USER_POI_PRIVATE	Zamek Dolni Nerestce				140628180	495004240	Host
Zamek Dolni Lukavice	USER_POI_PRIVATE	Zamek Dolni Lukavice				133456540	496009460	Host
Zamek Dolni Krupa u Havl. Brodu	USER_POI_PRIVATE	Zamek Dolni Krupa u Havl. Brodu				156038580	496611860	Host
Zamek Dolni Kounice	USER_POI_PRIVATE	Zamek Dolni Kounice				164722300	490672180	Host
Zamek Dolni Berkovice	USER_POI_PRIVATE	Zamek Dolni Berkovice				144548210	503928040	Host
Zamek Dolni Adrspach	USER_POI_PRIVATE	Zamek Dolni Adrspach				161112700	506197830	Host
Zamek Dolejsi Tesov	USER_POI_PRIVATE	Zamek Dolejsi Tesov				134282190	491882850	Host
Zamek Dolejsi Krusec	USER_POI_PRIVATE	Zamek Dolejsi Krusec				134742790	491815540	Host
Zamek Doksy u Machova jezera	USER_POI_PRIVATE	Zamek Doksy u Machova jezera				146526290	505650480	Host
Zamek Doksany	USER_POI_PRIVATE	Zamek Doksany				141589820	504551300	Host
Zamek Dobromilice	USER_POI_PRIVATE	Zamek Dobromilice				171354090	493584210	Host
Zamek Dobrenice	USER_POI_PRIVATE	Zamek Dobrenice				156423640	501507910	Host
Zamek Dlouha Lhota u Dobrise	USER_POI_PRIVATE	Zamek Dlouha Lhota u Dobrise				141170550	497195690	Host
Zamek Divci hrad	USER_POI_PRIVATE	Zamek Divci hrad				176354170	502457760	Host
Zamek Divnice	USER_POI_PRIVATE	Zamek Divnice				179134600	490845360	Host
Zamek Dirna	USER_POI_PRIVATE	Zamek Dirna				148443560	492418920	Host
Zamek Detenice	USER_POI_PRIVATE	Zamek Detenice				151728670	503681330	Host
Zamek Destne	USER_POI_PRIVATE	Zamek Destne				176740460	498948170	Host
Zamek Dalesice	USER_POI_PRIVATE	Zamek Dalesice				160788800	491273210	Host
Zamek Decin	USER_POI_PRIVATE	Zamek Decin				142094420	507788990	Host
Zamek Cvrcovice u Pohorelic	USER_POI_PRIVATE	Zamek Cvrcovice u Pohorelic				165146560	489909590	Host
Zamek Ckyne	USER_POI_PRIVATE	Zamek Ckyne				138309100	491157740	Host
Zamek Cizkovice	USER_POI_PRIVATE	Zamek Cizkovice				140268780	504850650	Host
Zamek Vlckovice	USER_POI_PRIVATE	Zamek Vlckovice				147163110	496317600	Host
Zamek Vicice	USER_POI_PRIVATE	Zamek Vicice				134360150	503704720	Host
zamek Nova Louka - Bedrichov	USER_POI_PRIVATE	zamek Nova Louka - Bedrichov				151582200	508139600	Host
Zamek Hlubos	USER_POI_PRIVATE	Zamek Hlubos				140180680	497471590	Host
Zamek Cimelice	USER_POI_PRIVATE	Zamek Cimelice				140653250	494674330	Host
Zamek Citoliby	USER_POI_PRIVATE	Zamek Citoliby				138110670	503308770	Host
Zamek Citov	USER_POI_PRIVATE	Zamek Citov				173268280	494653640	Host
Zamek Boskovice	USER_POI_PRIVATE	Zamek Boskovice				166597840	494850440	Host
Zamek Bozejov	USER_POI_PRIVATE	Zamek Bozejov				151589900	493615900	Host
Zamek Brezolupy	USER_POI_PRIVATE	Zamek Brezolupy				175846400	491210100	Host
Zamek Budiskovice	USER_POI_PRIVATE	Zamek Budiskovice				155315940	490758520	Host
Zamek Budisov	USER_POI_PRIVATE	Zamek Budisov				160126790	492754560	Host
Zamek Budyne nad Ohri	USER_POI_PRIVATE	Zamek Budyne nad Ohri				141235600	504047800	Host
Zamek Bychory	USER_POI_PRIVATE	Zamek Bychory				152765800	500646600	Host
Zamek Bynov	USER_POI_PRIVATE	Zamek Bynov				141559300	507813700	Host
Zamek Bynovec	USER_POI_PRIVATE	Zamek Bynovec				142645900	508237600	Host
Zamek Bzi u Dolniho Bukovska	USER_POI_PRIVATE	Zamek Bzi u Dolniho Bukovska				145428590	491825780	Host
Zamek Sadek - Caslavice	USER_POI_PRIVATE	Zamek Sadek - Caslavice				158040130	491579880	Host
zamek Cecovice u Bukovce	USER_POI_PRIVATE	zamek Cecovice u Bukovce				130210200	495848200	Host
Zamek Cervene Pecky	USER_POI_PRIVATE	Zamek Cervene Pecky				152074900	499792800	Host
Zamek Ceska Olesna	USER_POI_PRIVATE	Zamek Ceska Olesna				151654600	491907900	Host
Zamek Choltice	USER_POI_PRIVATE	Zamek Choltice				156192900	499860300	Host
Zamek Chotebor	USER_POI_PRIVATE	Zamek Chotebor				156744000	497252800	Host
Zamek Chotebuz	USER_POI_PRIVATE	Zamek Chotebuz				185697000	497692200	Host
Zamek Chotoviny	USER_POI_PRIVATE	Zamek Chotoviny				146820000	494788200	Host
Zamek Chudobin	USER_POI_PRIVATE	Zamek Chudobin				170313900	496871500	Host
Zamek Komorov - Chvalkovice	USER_POI_PRIVATE	Zamek Komorov - Chvalkovice				170969220	491817270	Host
Zamek Cerveny Dvur - Chvalsiny	USER_POI_PRIVATE	Zamek Cerveny Dvur - Chvalsiny				142300600	488460300	Host
Zamek Chyse	USER_POI_PRIVATE	Zamek Chyse				132465900	501058500	Host
Zamek Cizkov	USER_POI_PRIVATE	Zamek Cizkov				151195200	494403000	Host
Zamek Chlumek - Dasnice	USER_POI_PRIVATE	Zamek Chlumek - Dasnice				125782810	501374570	Host
Zamek Defurovy Lazany	USER_POI_PRIVATE	Zamek Defurovy Lazany				136768050	494067540	Host
Zamek Divaky	USER_POI_PRIVATE	Zamek Divaky				167867780	489902760	Host
Zamek Dobrichovice	USER_POI_PRIVATE	Zamek Dobrichovice				142747300	499260000	Host
Zamek Horni Dlouha Loucka	USER_POI_PRIVATE	Zamek Horni Dlouha Loucka				171961590	498214440	Host
Zamek Dlouha Loucka	USER_POI_PRIVATE	Zamek Dlouha Loucka				171879620	498175690	Host
Zamek Dolni Rozinka	USER_POI_PRIVATE	Zamek Dolni Rozinka				162086500	494755100	Host
Zamek Doloplazy	USER_POI_PRIVATE	Zamek Doloplazy				171595600	493517700	Host
Zamek Drevohostice	USER_POI_PRIVATE	Zamek Drevohostice				175924400	494291800	Host
Zamek Drhovle	USER_POI_PRIVATE	Zamek Drhovle				140483200	493376900	Host
Zamek Dukovany	USER_POI_PRIVATE	Zamek Dukovany				161942500	490817200	Host
Zamek Frydlant v Cechach	USER_POI_PRIVATE	Zamek Frydlant v Cechach				150838840	509157190	Host
Zamek Habrovany	USER_POI_PRIVATE	Zamek Habrovany				168761800	492298400	Host
Zamek Broumov u Zadniho Chodova	USER_POI_PRIVATE	Zamek Broumov u Zadniho Chodova				126067550	498894870	Host
Zamek Cerna Hat	USER_POI_PRIVATE	Zamek Cerna Hat				133349000	500088760	Host
Zamek Depoltovice	USER_POI_PRIVATE	Zamek Depoltovice				128198530	502893810	Host
Zamek Heralec	USER_POI_PRIVATE	Zamek Heralec				154537200	495309000	Host
Zamek Hodonin - Zamecek	USER_POI_PRIVATE	Zamek Hodonin - Zamecek				171272200	488469000	Host
Zamek Horice v Podkrkonosi	USER_POI_PRIVATE	Zamek Horice v Podkrkonosi				156362360	503700920	Host
Zamek Holovousy v Podkrkonosi	USER_POI_PRIVATE	Zamek Holovousy v Podkrkonosi				155776900	503762000	Host
Zamek Horni Libchava	USER_POI_PRIVATE	Zamek Horni Libchava				145032290	507046380	Host
Zamek Horni Branna	USER_POI_PRIVATE	Zamek Horni Branna				155692900	506082000	Host
Zamek Horni Luby	USER_POI_PRIVATE	Zamek Horni Luby				123929200	502626400	Host
Zamek Horni Marsov 	USER_POI_PRIVATE	Zamek Horni Marsov 				158186640	506622530	Host
Zamek Hostivice	USER_POI_PRIVATE	Zamek Hostivice				142550400	500802100	Host
Zamek Hostoun u Horsovskeho Tyna	USER_POI_PRIVATE	Zamek Hostoun u Horsovskeho Tyna				127674700	495595600	Host
Zamek Hradistko pod Mednikem	USER_POI_PRIVATE	Zamek Hradistko pod Mednikem				144097800	498673500	Host
Zamek Hranice	USER_POI_PRIVATE	Zamek Hranice				177345400	495501800	Host
Zamek Hranice u Malce	USER_POI_PRIVATE	Zamek Hranice u Malce				156833100	497499800	Host
Zamek Hrochuv Tynec	USER_POI_PRIVATE	Zamek Hrochuv Tynec				159088400	499578200	Host
Zamek Novy Falkenburk - Jablonne v Podjestedi	USER_POI_PRIVATE	Zamek Novy Falkenburk - Jablonne v Podjestedi				147533390	507634040	Host
Zamek Jamne u Jihlavy	USER_POI_PRIVATE	Zamek Jamne u Jihlavy				157194410	494291060	Host
Zamek Mendryka - Janov u Litomysle	USER_POI_PRIVATE	Zamek Mendryka - Janov u Litomysle				164072570	498335760	Host
Zamek Jaromerice nad Rokytnou	USER_POI_PRIVATE	Zamek Jaromerice nad Rokytnou				158922170	490938140	Host
Zamek Jaroslavice	USER_POI_PRIVATE	Zamek Jaroslavice				162348200	487586600	Host
Zamek Jemnice	USER_POI_PRIVATE	Zamek Jemnice				155717700	490174400	Host
Zamek Javorna - Bochov	USER_POI_PRIVATE	Zamek Javorna - Bochov				129481250	501366860	Host
Zamek Jesenec	USER_POI_PRIVATE	Zamek Jesenec				168626100	496102850	Host
Zamek Jerice	USER_POI_PRIVATE	Zamek Jerice				156819770	503414850	Host
Zamek Jesenik nad Odrou	USER_POI_PRIVATE	Zamek Jesenik nad Odrou				179112550	496182650	Host
Zamek Jesenny	USER_POI_PRIVATE	Zamek Jesenny				153375920	506587670	Host
Zamek Jetrichovice	USER_POI_PRIVATE	Zamek Jetrichovice				145268870	495514290	Host
Zamek Jevicko predmesti	USER_POI_PRIVATE	Zamek Jevicko predmesti				167085060	496315260	Host
Zamek Kalec	USER_POI_PRIVATE	Zamek Kalec				133288000	500216000	Host
Zamek Stary zamek Jevisovice	USER_POI_PRIVATE	Zamek Stary zamek Jevisovice				159882000	489907000	Host
Zamek Jevisovice	USER_POI_PRIVATE	Zamek Jevisovice				159940360	489833780	Host
Zamek Jezovy	USER_POI_PRIVATE	Zamek Jezovy				132294700	494922080	Host
Zamek Jicin	USER_POI_PRIVATE	Zamek Jicin				153519000	504364500	Host
Zamek Jicineves	USER_POI_PRIVATE	Zamek Jicineves				153423810	503730550	Host
Zamek Jilemnice	USER_POI_PRIVATE	Zamek Jilemnice				155043840	506102670	Host
Zamek Jimramov	USER_POI_PRIVATE	Zamek Jimramov				162240350	496373480	Host
Zamek Jince	USER_POI_PRIVATE	Zamek Jince				139778450	497885470	Host
Zamek Jindrichov	USER_POI_PRIVATE	Zamek Jindrichov				175363290	502521830	Host
Zamek Kolinec - Jindrichovice	USER_POI_PRIVATE	Zamek Kolinec - Jindrichovice				133936560	492972520	Host
Zamek Jindrichovice u Sokolova	USER_POI_PRIVATE	Zamek Jindrichovice u Sokolova				126071690	502828420	Host
Zamek Jindrichuv Hradec	USER_POI_PRIVATE	Zamek Jindrichuv Hradec				150007950	491420770	Host
Zamek Senvald - Jinosov	USER_POI_PRIVATE	Zamek Senvald - Jinosov				161927190	492266820	Host
Zamek Jirice u Miroslavi	USER_POI_PRIVATE	Zamek Jirice u Miroslavi				163933300	489188800	Host
Zamek Jistebnice	USER_POI_PRIVATE	Zamek Jistebnice				145319990	494793830	Host
Zamek Kacerov u Kynsperka	USER_POI_PRIVATE	Zamek Kacerov u Kynsperka				125060090	501484750	Host
Zamek Kalek	USER_POI_PRIVATE	Zamek Kalek				133311580	505751210	Host
Zamek Kamenice nad Lipou	USER_POI_PRIVATE	Zamek Kamenice nad Lipou				150788880	493026070	Host
Zamek Kamenna Lhota u Borotina	USER_POI_PRIVATE	Zamek Kamenna Lhota u Borotina				145886640	495062950	Host
Zamek Kanice u Domazlic	USER_POI_PRIVATE	Zamek Kanice u Domazlic				130734250	494755810	Host
Zamek Kardasova Recice	USER_POI_PRIVATE	Zamek Kardasova Recice				148555240	491855690	Host
Zamek Kastice	USER_POI_PRIVATE	Zamek Kastice				134290780	502650610	Host
Zamek Vlci Kopec - Kladeruby nad Oslavou	USER_POI_PRIVATE	Zamek Vlci Kopec - Kladeruby nad Oslavou				161626470	491546690	Host
Zamek Klaster u  Vilemova	USER_POI_PRIVATE	Zamek Klaster u  Vilemova				155288960	498093780	Host
Zamek Klimkovice	USER_POI_PRIVATE	Zamek Klimkovice				181302260	497866050	Host
Zamek Klecuvka	USER_POI_PRIVATE	Zamek Klecuvka				177737800	492289000	Host
Zamek Klokocov	USER_POI_PRIVATE	Zamek Klokocov				156726680	498036770	Host
Zamek Klokocov u Vitkova	USER_POI_PRIVATE	Zamek Klokocov u Vitkova				177199260	497558230	Host
Zamek Kninice	USER_POI_PRIVATE	Zamek Kninice				156073200	490942700	Host
Zamek Knovice	USER_POI_PRIVATE	Zamek Knovice				143993000	496883900	Host
Zamek Kobyla	USER_POI_PRIVATE	Zamek Kobyla				171208950	503391600	Host
Zamek Kolec	USER_POI_PRIVATE	Zamek Kolec				142225460	501966160	Host
Zamek Kolesovice	USER_POI_PRIVATE	Zamek Kolesovice				136100830	501390420	Host
Zamek Kolodeje nad Luznici	USER_POI_PRIVATE	Zamek Kolodeje nad Luznici				144190110	492521490	Host
Zamek Komarice	USER_POI_PRIVATE	Zamek Komarice				145452610	488777980	Host
Zamek Kopidlno	USER_POI_PRIVATE	Zamek Kopidlno				152720800	503303900	Host
Zamek Koren	USER_POI_PRIVATE	Zamek Koren				128416030	498517380	Host
Zamek Ceska Bela	USER_POI_PRIVATE	Zamek Ceska Bela				156981200	496424100	Host
Zamek Dobricany	USER_POI_PRIVATE	Zamek Dobricany				136043630	503045110	Host
Zamek Korycany	USER_POI_PRIVATE	Zamek Korycany				171633250	491040020	Host
Zamek Kosatky	USER_POI_PRIVATE	Zamek Kosatky				146664280	503180400	Host
Zamek Kosetice - stary zamek	USER_POI_PRIVATE	Zamek Kosetice - stary zamek				151116520	495572180	Host
Zamek Kosova Hora	USER_POI_PRIVATE	Zamek Kosova Hora				144732210	496537910	Host
Zamek Leontynsky zamek - Roztoky+420233029011	USER_POI_PRIVATE	Zamek Leontynsky zamek - Roztoky+420233029011				138950970	499958860	Host
Zamek Kostomlaty pod Milesovkou	USER_POI_PRIVATE	Zamek Kostomlaty pod Milesovkou				138717360	505619360	Host
Zamek Kout na Sumave	USER_POI_PRIVATE	Zamek Kout na Sumave				130014540	494075030	Host
Zamek Kovalovice u Kojetina	USER_POI_PRIVATE	Zamek Kovalovice u Kojetina				172911330	493144960	Host
Zamek Krakovec -Laskov	USER_POI_PRIVATE	Zamek Krakovec -Laskov				169885590	495977900	Host
Zamek Krasno nad Becvou	USER_POI_PRIVATE	Zamek Krasno nad Becvou				179682890	494784650	Host
Zamek Krasny Les - Petrovice	USER_POI_PRIVATE	Zamek Krasny Les - Petrovice				139376270	507664970	Host
Zamek Krasonice	USER_POI_PRIVATE	Zamek Krasonice				156137740	491154650	Host
Zamek Kratonohy	USER_POI_PRIVATE	Zamek Kratonohy				156099680	501690520	Host
Zamek Kravare ve Slezsku	USER_POI_PRIVATE	Zamek Kravare ve Slezsku				179991490	499287360	Host
Zamek Kravsko	USER_POI_PRIVATE	Zamek Kravsko				159846090	489183100	Host
Zamek Kremyz	USER_POI_PRIVATE	Zamek Kremyz				138219680	505986400	Host
Zamek Tuchlov, Dnes Detsky domov	USER_POI_PRIVATE	Zamek Tuchlov, Dnes Detsky domov				138139470	506040810	Host
Zamek Kretin	USER_POI_PRIVATE	Zamek Kretin				165011500	495630000	Host
Zamek Krhov u Hrotovic	USER_POI_PRIVATE	Zamek Krhov u Hrotovic				160176460	491010250	Host
Zamek Krimice	USER_POI_PRIVATE	Zamek Krimice				133063790	497584320	Host
Zamek Krizanov	USER_POI_PRIVATE	Zamek Krizanov				161114890	493910640	Host
Zamek Krnov-Horni Predmesti	USER_POI_PRIVATE	Zamek Krnov-Horni Predmesti				177007210	500894160	Host
Zamek Krtiny	USER_POI_PRIVATE	Zamek Krtiny				167420990	492970930	Host
Zamek Krukanice	USER_POI_PRIVATE	Zamek Krukanice				130943430	498436780	Host
Zamek Kuks+420724663535	USER_POI_PRIVATE	Zamek Kuks+420724663535				158893730	503976340	Host
Zamek Cechy pod Kosirem	USER_POI_PRIVATE	Zamek Cechy pod Kosirem				170376040	495499080	Host
Zamek Kurim	USER_POI_PRIVATE	Zamek Kurim				165250950	492963830	Host
Zamek Kuparovice	USER_POI_PRIVATE	Zamek Kuparovice				164912400	490419200	Host
Zamek Kvasetice u Kvetinova	USER_POI_PRIVATE	Zamek Kvasetice u Kvetinova				155060980	495765920	Host
